ebu,"Kiembu, Embo, Embu"
elo,"El Molo, Dehes, Elmolo, Fura-Pawa, Ldes, “Ndorobo” (pej.)"
enb,"Markweeta, Endo, Endo-Marakwet, Marakuet"
eyo,"Keiyo, Elgeyo, Keyo"
guz,"Ekegusii, Gusii, Guzii, Kisii, Kosova"
ida,"Luidakho-Luisukha-Lutirichi, Idakho-Isukha-Tiriki"
kam,"Kamba, Kekamba, Kikamba"
kln,Kalenjin
lkb,"Lukabaras, Kabarasi, Kabras"
lko,"Olukhayo, Khayo, Xaayo"
lks,"Olushisa, Kisa"
lri,"Olumarachi, Marachi"
lrm,"Olumarama, Marama"
lto,"Olutsotso, Tsotso"
lts,"Lutachoni, Tachon, Tachoni, Tatsoni"
luy,Oluluyia
lwg,"Oluwanga, Hanga, Kawanga, Luhanga, Oluhanga, Wanga"
mas,"Maasai, Masai"
mer,"Kimîîru, Kimeru, Mero, Meru"
mlk,"Kiwilwana, Elwana, Ilwana, “Malakote” (pej.), “Malankote” (pej.)"
muu,"Yaaku, Mogogodo, Mukogodo, Mukoquodo, “Ndorobo” (pej.), “Ntorobo” (pej.), Siegu, Yaakua, Yiaku"
mws,Mwimbi-Muthambi
niq,"Nandi, Cemual, Naandi"
nle,Nyala
nyd,"Olunyole, Lunyole, Lunyore, Nyole, Nyoole, Nyore, Olunyore"
oki,"Okiek, Akie, Akiek, Kinare, “Ndorobo” (pej.), Ogiek"
omt,"Omotik, Laamoot, “Ndorobo” (pej.), Omotic"
orc,"Orma, Uardai, Wadai, Warday"
pkb,"Kipfokomo, Kipokomo, Lower Pokomo, Malachini, Pfokomo, Pokomo, Upper Pokomo"
pko,"Pökoot, Pakot, Pökot, Suk"
rag,"Lulogooli, Llogole, Llugule, Logooli, Lugooli, Luragoli, Maragoli, Maragooli, Ragoli, Uluragooli"
rel,"Rendille, Randile, Rendile"
saq,"Samburu, Burkeneji, E Lokop, Lokop, Nkutuk, Sambur, Sampur"
sgc,"Kipsigis, Kipsiikis, Kipsikiis, Kipsikis"
sgm,"Singa, Cula, Logang, Lusinga"
spy,"Sabaot, “Mt. Elgon Maasai” (pej.), Sebei"
ssn,"Waata, Ariangulu, Langulo, Sanya, Sanye, Waat, Wasanye"
sxb,"Suba, Luo AbaSuba"
tec,"Terik, Nyang’ori"
tga,"Sagalla, Kisagala, Kisagalla, Sagala, Saghala, Teri"
thk,"Kitharaka, Saraka, Sharoka, Tharaka"
tuv,"Turkana, Buma, Bume, Turkwana"
tuy,Tugen
tvs,"Taveta, Dabida, Kitaveta, Kitubeta, Tubeta"
xki,"Kenyan Sign Language, KSL"
gil,"Kiribati, Gilbertese, Ikiribati, I-Kiribati"
kvk,Korean Sign Language
rom,Romany
afb,"Arabic (Gulf Spoken), Khaliji"
dng,"Dungan, Dzhunyan, Kwuizwu, Tungan, Zwn’jan"
kir,"Kyrgyz, Kara-Kirgiz, Kirghiz, Kirgiz"
alk,"Alak, Harak, Hrlak"
bgk,"Bit, Buxinhua, Khabit, Khbit, Pasing, Phsin, Phsing"
bgl,Bo
brb,"Lave, Brao, Braou, Brau, Brou, Laveh, Love, Proue, Rawe"
bru,"Bru (Eastern), Bru Tri"
cno,Con
hnj,"Hmong Njua, Blue Hmong, Blue Meo, Ching Miao, Green Hmong, Green Meo, Hmong Leng, Hmong Nzhua, Hmoob Leeg, Lu Miao, Meo Dam, Meo Lai, Mong Leng, Mong Ntsua, Qing Miao, Tak Miao"
hnu,Hung
irr,"Ir, In, Yiir, Yir"
jeg,"Jeng, Cheng, Chiengceng"
kgc,"Kasseng, Kaseng, Koseng, Kraseng"
kgd,"Kataang, Katang"
khf,"Khuen, Khouen, Khween, Kween"
kjg,"Khmu, Kamhmu, Kammu, Kamu, Khamu, Khamuk, Khmu’, Khomu, Kmhmu, Lao Terng, Mou, Pouteng, Pu Thenh, Tenh, Theng"
kuf,Katu (Western)
kyp,"Kang, Tai Khang"
lao,"Lao, Eastern Thai, Lào, Lao Kao, Lao Wiang, Lao-Lum, Lao-Noi, Lao-Tai, Laotian, Laotian Tai, Lum Lao, Phou Lao, Rong Kong, Tai Lao"
lbg,"Laopang, Laopa"
lbn,"Lamet, Kha Lamet, Khamed, Khamet, Lemet, Rmeet"
lbo,"Laven, Boloven, Boriwen, Jaru, Jru’, Jruq, Laweenjru, Loven"
llo,"Khlor, Klor, Lor"
lso,Laos Sign Language
mlf,"Mal, Htin, Khatin, Thin, Tin, T’in"
nev,"Nyaheun, Hin, Hoen, Hun, Nha Heun, Nia Hoen, Niahon, Nyah Heuny, Nyahön, Yaheun"
ngt,"Ngeq, Kriang, Ngae, Nge’, Ngeh, Nkriang"
oog,"Ong, Hantong, Tong"
oyb,"Oy, Huei, Oi"
pho,"Phunoi, Phounoy, Phu Noi, Punoi, Sinsali"
phq,"Phana’, Bana’, Pana’"
pkt,"Maleng, Malang, Malieng"
pnx,"Phong-Kniang, Keneng, Kenieng, Khaniang, Lao Phong, Pong 3"
puk,"Pu Ko, Poko"
rie,Rien
skb,"Saek, Sek, Set, Tai Sek"
skk,"Sok, Sawk, Sork"
slt,"Sila, Asong, “Kha Pai” (pej.), Sida"
spu,"Sapuan, Sapouan"
sqq,"Sou, Sawk, Souk, Su, Su’, Suq"
sss,"Sô, Bru, Kah So, Makong, Mang Cong, Mangkong, Mang-Koong, Mankoong, So Makon, Thro"
tdf,"Talieng, Taliang, Tariang, Triang"
tgr,"Tareng, Tariang"
thi,Tai Long
thx,"The, Thae"
tmp,"Tai Mène, Tai Maen, Tai Man, Tai Men, Tai Mene, Tai-Maen, Tay Mènè"
tnu,Tay Khang
tpo,Tai Pao
tth,"Ta’oih (Upper), Kantua, Ta Hoi, Ta-Oi, Ta-Oy, Tau Oi"
tto,"Ta’oih (Lower), Tong"
uan,Kuan
xko,"Kiorr, Col, Con, Saamtaav, Samtao, Samtao 2"
ycp,Chepya
lav,Latvian
liv,"Liv, Livõ kel, Livonian"
lsl,Latvian Sign Language
ltg,"Latgalian, Latgaliešu"
kmr,"Kurdish (Northern), Kermancî, Kirmancî, Kurdi, Kurdî, Kurmancî, Kurmanji"
arb,"Arabic (Standard), Al-’Arabiyya, Al-Fusha, Literary Arabic"
sot,"Sotho (Southern), Sesotho, Sisutho, Souto, Suthu, Suto"
blh,"Kuwaa, Belle, Belleh, Kowaao, Kwaa"
bsq,Bassa
bza,"Bandi, Bande, Gbande, Gbandi, Gbunde"
dee,"Dewoin, De, Dei, Dewoi, Dey"
gbo,Grebo (Northern)
gec,"Grebo (Gboloo), Gblou Grebo, Gboloo"
ggb,"Gbii, Gbee, Gbi-Dowlu"
glr,Glaro-Twabo
gol,Gola
grb,Grebo
grj,Grebo (Southern)
grv,Grebo (Central)
gry,"Grebo (Barclayville), Wedebo Grebo"
klu,"Klao, Klaoh, Klau, Kroo, Kru"
kpe,Kpelle
kqo,"Krahn (Eastern), Eastern Kran, Kran"
krn,"Sapo, Sarpo, Southern Krahn"
krw,"Krahn (Western), Krahn, Kran, Northern Krahn, Western Kran"
kss,"Kisi (Southern), Gisi, Gizi, Kissi, Kissien"
lir,"Liberian English, Liberian Pidgin English"
lom,"Loma, “Bouze” (pej.), “Busy” (pej.), “Buzi” (pej.), Loghoma, Looma, Lorma, Toa"
mev,"Mano, Maa, Mah, Manon, Mawe"
mzj,"Manya, Mandingo, Manya Kan"
oub,"Glio-Oubi, Glio, Oubi, Ubi"
tja,"Tajuasohn, Tajuason, Tajuoso, Tajuosohn"
vai,"Vai, Gallinas, Gallines, Vei, Vy"
xpe,"Kpelle (Liberia), Gbese, Kpele, Kpwessi, Pessa, Pessy"
auj,"Awjilah, Aoudjila, Augila, Aujila, Awjila"
ayl,"Arabic (Libyan Spoken), Libyan Vernacular Arabic, Sulaimitian Arabic, Western Egyptian Bedawi Spoken Arabic"
gha,Ghadamès
lbs,Libyan Sign Language
swn,"Sawknah, Sokna"
wae,"Walser, Walscher"
kdr,"Karaim, Turkic Karaite"
lls,Lithuanian Sign Language
bhr,Malagasy (Bara)
bmm,Malagasy (Northern Betsimisaraka)
bzc,"Malagasy (Southern Betsimisaraka), Betsimisaraka Antatsimo Malagasy"
msh,Malagasy (Masikoro)
mzc,Madagascar Sign Language
plt,"Malagasy (Plateau), Malagasy, Malgache, Official Malagasy, Standard Malagasy"
skg,Malagasy (Sakalava)
tdx,"Malagasy (Tandroy-Mahafaly), Tandroy"
tkg,"Malagasy (Tesaka), Antaisaka, Antesaka, Atesaka"
txy,Malagasy (Tanosy)
xmv,"Malagasy (Antankarana), Antakarana, Antakarana Malagasy, Antekarana, Antekarana Malagasy, Tankarana, Tankarana Malagasy"
xmw,"Malagasy (Tsimihety), Tsimihety"
kzn,"Kokola, Kokhola"
lai,"Lambya, Ichilambya, Kilambya, Lambia, Lambwa, Rambia"
lon,"Lomwe (Malawi), Anguru, Elhomwe, Nguru"
nkv,"Nyika, Chinyika, Kinyika"
nya,"Chichewa, Chewa, Chinyanja, Nyanja, Nyanja-Chewa"
nyr,"Nyiha (Malawi), Kinyiha, Shinyiha"
swk,"Sena (Malawi), Chisena, Cisena"
tog,"Tonga, Chitonga, Kitonga, Siska, Sisya, Western Nyasa"
tum,"Tumbuka, Chitumbuka, Tamboka, Tambuka, Timbuka, Tombucas, Tumboka"
yao,"Yao, Achawa, Adsawa, Adsoa, Ajawa, Ayao, Ayawa, Ayo, Chiyao, Ciyao, Djao, Haiao, Hiao, Hyao, Jao, Veiao, Wajao, Yawo"
abf,Abai Sungai
bdg,"Bonggi, Bangay, Banggi, Banggi Dusun"
bdr,"Bajau (West Coast), Land Bajaw, West Coast Bajao, West Coast Bajaw"
blg,"Balau, Bala’u"
bnb,"Bookan, Baukan, Baukan Murut"
bny,Bintulu
bsy,"Bisaya (Sabah), Basaya, Besaya, Bisaia, Bisayah, Jilama Bawang, Jilama Sungai"
bth,"Bidayuh (Biatah), Bikuab, Kuap, Quop, Sentah"
btq,"Batek, Bateg, Bateq, Batok, Kleb, Nong, Tomo"
ccm,"Malaccan Creole Malay, Chitties Creole Malay"
coa,Malay (Cocos Islands)
cwg,"Cheq Wong, Beri, Ceq Wong, Che Wong, Che’wong, Chuba, Siwang"
dbj,"Ida’an, Bulud Upi, Eraans, Idaan, Idahan, Idan, Idayan"
dkr,"Kuijau, Hill Dusun, Kijau, Koijoe, Kuiyow, Kujau, Kuliow, Kuriyo, Kwijau, Menindal, Menindaq, Minansut, Tidung, Tindal"
dmg,"Kinabatangan (Upper), Sungai Milian"
dmv,"Dumpas, Doompas"
dpp,"Papar, Bajau Bukit"
drg,"Rungus, Dusun Dayak, Melobong Rungus, Memagun, Memogun, Momogun, Roongas, Rungus Dusun"
dro,Melanau (Daro-Matu)
dtb,"Kadazan (Labuk-Kinabatangan), Eastern Kadazan, Labuk Kadazan, Sogilitan, Tindakon, Tompulung"
dtp,"Dusun (Central), Central Kadazan, Dusan, Dusum, Dusun, Dusur, Kadasan, Kadayan, Kedayan"
dtr,"Lotud, Dusun Lotud, Suang Lotud"
gnq,"Gana, Gana’, Ganaq, Keningau Dusun, Minansut"
grm,Kota Marudu Talantang
iba,"Iban, Sea Dayak"
jah,"Jah Hut, Jah Het"
jak,"Jakun, Djakun, Jakoon, Jaku’d, Jakud’n, Orang Hulu"
jhi,"Jehai, Jahai, Pangan"
kag,"Kajaman, Kayaman, Kejaman"
kgi,"Selangor Sign Language, KLSL, Kuala Lumpur Sign Language"
knq,"Kintaq, Bong, Kenta, Kintak, Kintaq Bong"
kns,"Kensiu, Kenseu, Kensieu, Kensiw, Mendi, Monik, Moniq, Ngok Pa, Orang Bukit, Orang Liar"
kqr,"Kimaragang, Kimaragan, Kimaragangan, Maragang, Marigang"
kqt,Kadazan (Klias River)
ktr,Kota Marudu Tinagas
kve,"Kalabakan, Kalabakan Murut, Tawau Murut, Tidung"
kxi,"Keningau Murut, Central Murut"
kxn,Melanau (Kanowit-Tanjong)
kyi,Kiput
kys,"Kayan (Baram), Baram Kajan"
kzi,"Kelabit, Kalabit, Kerabit"
kzj,"Kadazan (Coastal), Kadazan Tangaa’, Membakut Kadazan, Papar Kadazan, Penampang Kadazan"
kzs,"Dusun (Sugut), Dusun, Kadayan, Sugut, Sugut Kadazan, Tanggal, Tilau-Ilau"
kzt,"Dusun (Tambunan), Tambunan"
lhn,"Lahanan, Lanan, Lanun"
lkj,"Remun, Milikin, Millikin"
llk,Lelak
lnh,"Lanoh, Jengjeng"
low,Lobu (Tampias)
lra,"Bakati’ (Rara), Luru"
mcm,"Malaccan Creole Portuguese, Bahasa Geragau, Bahasa Serani, Kristang, Luso-Malay, Malaccan, Malaqueiro, Malaquenho, Malaquense, Malaquês, Malayo-Portuguese, Malaysian Creole Portuguese, Papia Cristao, Papia Kristang, Português de Malaca, Portuguese Patois, Serani"
mel,"Melanau (Central), Belana’u, Milanau, Milano"
meo,"Malay (Kedah), Satun Malay"
mhe,"Mah Meri, Besisi, Cellate"
mnq,"Minriq, Mendriq, Menraq, Menrik, Menriq"
mqq,Minokok
msa,Malay
msi,"Malay (Sabah), Bazaar Malay, Pasar Malay"
mvv,Tagal Murut
mxr,Murik
mzt,"Mintil, Mitil"
nrm,"Narom, Narum"
orn,"Orang Kanaq, Kanaq"
ors,"Orang Seletar, Orang Laut"
pez,"Penan (Eastern), “Punan” (pej.)"
plz,Paluan
pna,"Penan (Bah-Biau), Bah-Biau, Punan"
pnm,Punan Batu 1
psg,Penang Sign Language
ree,"Kayan (Rejang), Rejang Kajan"
ruu,"Lobu (Lanas), Keningau Lobu"
sbo,Sabüm
sdo,"Bidayuh (Bukar-Sadong), Buka, Bukar, Bukar Sadung Bidayah, Sadung, Serian, Tebakang"
sdx,"Melanau (Sibu), Seduan-Banyok, Sibu, Siduan, Siduani"
sea,"Semai, “Central Sakai” (pej.), Sengoi, Seng’oi, Senoi"
sib,"Sebop, Cebop, Sabup, Sebob, Sibop"
skp,"Sekapan, Sekepan"
snb,"Sebuyau, Sabuyan, Sabuyau, Sibuian, Sibuyan, Sibuyau"
sne,"Bidayuh (Bau), Bau-Jagoi, Jaggoi, Jagoi, Sarawak Dayak"
snv,"Sa’ban, Merau"
spg,"Sian, Sihan"
srk,"Serudung Murut, Serudong, Tawau Murut, Tidung"
ssm,Semnam
sza,Semelai
szc,"Semaq Beri, Semaq Bri, Semoq Beri"
szd,Seru
tdu,"Dusun (Tempasuk), Kedamaian Dusun, Tampasok, Tampassuk, Tampasuk, Tempasok, Tindal"
tea,"Temiar, Northern Sakai, Pie, Seroq, Temer"
tgb,"Tobilung, Tabilong, Tebilung, Tobilang"
tgq,Tring
tih,"Timugon Murut, Temogun, Tenom Murut, Timigan, Timigun, Timogon, Timogun, Timugon, Tumugun"
tmo,Temoq
tmw,"Temuan, Benua, Niap"
trx,"Bidayuh (Tringgus-Sembaan), Tringus"
ttw,"Long Wat, Tutoh Kenya, Tutoh Kenyah"
txa,"Tombonuo, Lobu, Paitan, Sungai, Sungei, Tambanua, Tambanuo, Tambanuva, Tambanwas, Tambenua, Tambunwas, Tembenua, Tombonuva, Tombonuwo, Tumbunwha, Tunbumohas"
txx,"Tatana, Tatana’, Tatanaq"
umi,Ukit
xky,"Uma’ Lasan, Kanyay, Kenja, Kindjin, Kinjin, Western Kenya, Western Kenyah"
xml,"Malaysian Sign Language, Bahasa Isyarat Malaysia"
zbc,"Berawan (Central), Batu Belah, Long Teru"
zbe,"Berawan (East), Long Jegan Berawan"
zbw,"Berawan (West), Berawan, Long Terawan"
zlm,"Malay, Bahasa Malayu, Colloquial Malay, Informal Malay, Local Malay, Malayu"
zmi,"Negeri Sembilan Malay, Malaysian Minangkabau, Ulu Muar Malay"
zsm,"Malay (Standard), Bahasa Malayu, Formal Malay, Informal Malay, Malay, Malayu, Melayu, Melayu Baku"
div,"Maldivian, Dhivehi, Divehi, Divehi Bas, Divehli, Mali, Malikh, Malki"
aqd,"Dogon (Ampari), Ambeenge, Ampari, Pignari"
bam,"Bamanankan, Bamanakan, Bambara"
bmq,"Bomu, Bobo, Bobo Wule, Boomu, Bore, Western Bobo Oule, Western Bwamu, Western Red"
bog,Bamako Sign Language
boo,"Bozo (Tiemacèwè), Boso, Tié, Tiema Ciewe, Tièma Cièwè, Tiemacewe, Tièmacèwè"
boz,"Bozo (Tiéyaxo), Boso, Tégué, Tie, Tiemaxo, Tiéyakho, Tigemaxo, Tiguémakho, Tyeyaxo"
bxw,"Bankagooma, Banka, Bankagoma, Bankagoroma, Bankaje"
bze,"Bozo (Jenaama), Boso, Corogaama, Djenaama, Nononke, Sarkanci, Sarkawa, Sorko, Sorogaama"
bzx,"Bozo (Kelengaxo), Boso, Hain, Hainyaxo Bozo, Hanyaxo, Kelenga, Kélinga, Kéllingua, Xan, Xanyaxo"
dba,"Bangime, Bangeri Me, Bangeri Me Dogon, Bangerime, Bangi Me, Dyeni, Elebo, Noumandan, Numadaw"
dbg,"Dogon (Dogul Dom), Dogul-Dom"
dbt,Dogon (Ben Tey)
dbu,"Dogon (Bondum Dom), Bondum-Dom, Dogon, Najamba-Kindige"
dbw,"Dogon (Bankan Tey), Oualo, Walo"
dds,"Dogon (Donno So), Kamba So"
dgb,"Dogon (Bunoge), Budu-Tagu, Korandabo"
djm,"Dogon (Jamsay), Dyamsay Tegu, Gamsaj"
dmb,"Dogon (Mombo), Kolum-so, Kolu-so, Pignari"
dsq,"Tadaksahak, Daosahaq, Daoussahaq, Daoussak, Dausahaq, Dawsahaq"
dti,Dogon (Ana Tinga)
dtk,"Dogon (Tene Kan), Tene Kan, Tene Tingi, Tengu Kan"
dtm,"Dogon (Tomo Kan), Tomo-Kan"
dto,"Dogon (Tommo So), Tombo-So"
dts,"Dogon (Toro So), Bomu Tegu, Dogoso"
dtt,"Dogon (Toro Tegu), Tandam"
dtu,Dogon (Tebul Ure)
dux,"Duungooma, Du, Duungo, Mali Duun, Samogho, Samogo, Samoro, Western Duun"
dym,Dogon (Yanda Dom)
ffm,"Fulfulde (Maasina), Macina, Peul"
hmb,"Songhay (Humburi Senni), Central Songai, Hombori Songhay, Songai, Songay, Songay Senni, Songhai, Songhay, Songhoy, Songoi, Songoy, Sonrai, Sonrhai"
jow,"Jowulu, Jo, Samogho"
kao,"Xaasongaxango, Kasonke, Kasso, Kasson, Kassonke, Khasonke, Khassonka, Khassonké, Malinke, Maninka, Xaasonga, Xasonga, Xasonke"
khq,"Songhay (Koyra Chiini), Songai, Songay, Songhai, Songhay, Songhoy, Songoi, Songoy, Sonrai, Sonrhai, Timbuktu Songhoy, West Songhoy"
mwk,"Maninkakan (Kita), Central Malinke, Kita Maninka, Malinke"
myk,"Sénoufo (Mamara), Mamara, Mianka, Minianka, Miniyanka, Minya, Minyanka, Tupiire"
nzz,"Dogon (Nanga Dama), Nanga Dogon"
ses,"Songhay (Koyraboro Senni), East Songhay, Gao Songhay, Koroboro Senni, Koyra Senni, Koyra Senni Songhay, Songai, Songay, Songay Senni, Songhai, Songhay, Songoi, Songoy, Sonrai, Sonrhai"
shz,"Sénoufo (Syenara), Senare, Senari, Shenara, Syenara"
snk,"Soninke, Aswanek, Aswanik, Azer, Ceddo, Cheddo, Gangara, Genger, Kwara, Maraka, Marka, Markaajo, Markakan, Sarakole, Sarakolle, Sarakule, Sarakulle, Sarangkole, Sarangkolle, Saraxuli, Sebbe, Serahule, Serecole, Soninkanxanne, Sooninke, Wakkore, Wankara"
spp,"Sénoufo (Supyire), Sup’ide, Suppire, Supyire"
taq,"Tamasheq, Kidal, Kidal Tamasheq, Tamashekin, Timbuktu, Tomacheck, “Tuareg” (pej.)"
tde,"Dogon (Tiranige Diga), Duleri, Duleri Dom"
tmh,Tamashek
tst,"Tondi Songway Kiini, TSK"
tsy,Tebul Sign Language
xkg,"Kagoro, Kakolo"
mdl,Maltese Sign Language
mlt,"Maltese, Malti"
mah,"Marshallese, Ebon"
gcf,"Guadeloupean Creole French, Kreyol, Patois, Patwa"
ime,"Imeraguen, Imraguen"
mey,"Hassaniyya, Hasanya, Hasanya Arabic, Hassani, Hassania, Hassaniya, Hassaniyya Arabic, Klem El Bithan, Maure"
zen,Zenaga
lsy,Mauritian Sign Language
mfe,"Morisyen, Kreol, Kreole, Maurisyen, Mauritian, Mauritius Creole French, Maurysen"
buc,"Bushi, Antalaotra, Kibuki, Kibushi, Sakalava, Shibushi, Shibushi Shimaore"
swb,"Comorian (Maore), Comores Swahili, Comorian, Comoro, Komoro, Maore, Shimaore"
amu,"Amuzgo (Guerrero), Nomndaa, Ñomndaa"
azd,"Nahuatl (Eastern Durango), Eastern Durango Aztec, Meshikan del este, Mexicanero del este, Nahuat del Este de Durango"
azg,"Amuzgo (San Pedro Amuzgos), Amuzgo bajo del este, Amuzgo de San Pedro Amuzgos, Oaxaca Amuzgo"
azm,"Amuzgo (Ipalapa), Amuzgo bajo del este, Jñunda"
azn,"Nahuatl (Western Durango), Meshikan del occidente, Mexicanero del occidente, Nahuat del Occidente en Durango y Nayarit, Western Durango Aztec"
azz,"Nahuatl (Highland Puebla), Mejicano de Zacapoaxtla, Náhuat de la Sierra de Puebla, Sierra Aztec, Sierra Puebla Náhuatl, Zacapoaxtla Náhuat"
cco,"Chinantec (Comaltepec), Jmii’"
chd,"Chontal (Highland Oaxaca), Chontal de la Sierra de Oaxaca, Tequistlatec"
chf,"Chontal (Tabasco), Yocot’an"
chj,"Chinantec (Ojitlán), Chinantec, Comaltepec, Chinanteco del norte"
chq,"Chinantec (Quiotepec), Highland Chinantec"
chz,"Chinantec (Ozumacín), Chinanteco de Ayotzintepec, Chinanteco del sureste alto, Juujmii"
cip,"Chiapanec, Chiapaneco"
cle,"Chinantec (Lealao), Chinanteco de San Juan Lealao"
clo,"Chontal (Lowland Oaxaca), Chontal de la Costa de Oaxaca, Chontal de Oaxaca de la costa, Huamelula Chontal, Huamelulteco"
cly,"Chatino (Eastern Highland), Chatino de la Zona Alta Oriental, Chatino Oriental Alto, Lachao-Yolotepec Chatino, Sierra Oriental Chatino"
cnl,"Chinantec (Lalana), Chinanteco de San Juan Lalana, Chinanteco del sureste bajo"
cnt,"Chinantec (Tepetotutla), Chinanteco del oeste central bajo"
cob,"Chicomuceltec, Cac’chiquel Mam, Cakchiquel Mam, Chicomulcelteco"
coc,"Cocopa, Cocopá, Cocopah, Cucapá, Cucupá, Kikimá, Kwikapá"
coj,"Cochimi, Cadegomeño, Cadegomo, Cochetimi, Cochima, Cochimtee, Didiu, Joaquín, Laimon, Laymon-Cochimi, Laymonem, San, San Francesco Saverio Mission, San Francisco Xavier de, San Javier, San Xavier, Viggé-Biaundo Mission"
cok,Cora (Santa Teresa)
coz,"Chocholtec, Chocho, Chocholteco, Chochon, Chochonteco, Chochotec"
cpa,"Chinantec (Palantla), Chinanteco de San Pedro Tlatepuzco"
crn,"Cora (El Nayar), Cora de El Nayar"
csa,Chinantec (Chiltepec)
cso,"Chinantec (Sochiapam), Chinanteco del oeste, Sochiapan Chinantec"
cta,"Chatino (Tataltepec), Chatino Occidental Bajo, Lowland Chatino"
cte,"Chinantec (Tepinapa), Chinanteco del sureste medio"
ctl,"Chinantec (Tlacoatzintepec), Chinanteco del noroeste"
ctp,"Chatino (Western Highland), Cha’t-An, Chatino Central, Chatino de la Zona Alta Occidental, Sierra Occidental Chatino"
ctu,Chol
ctz,"Chatino (Zacatepec), Chatino de San Marcos Zacatepec, Chatino de Zacatepec"
cuc,"Chinantec (Usila), Chinanteco del oeste central alto"
cut,Cuicatec (Teutila)
cux,"Cuicatec (Tepeuxila), Cuicateco del centro"
cvn,"Chinantec (Valle Nacional), Chinanteco central bajo"
cya,"Chatino (Nopala), Chatino Oriental Bajo"
czn,"Chatino (Zenzontepec), Chatino Occidental Alto, Northern Chatino"
dih,"Kumiai, Campo, Cochimí, Comeya, Cuchimí, Diegueño, Kamia, Kamiai, Kamiyahi, Kamiyai, Ki-Miai, Ko’al, Ku’ahl, Kumeyaai, Kumeyaay, Kumia, Kw’aal, Quemayá, Tipai’, Tipái, Tipéi"
hch,"Huichol, Vixaritari Vaniuqui, Vizaritari Vaniuki"
hue,"Huave (San Francisco del Mar), Huave del este"
hus,"Huastec, Huasteco de Tantoyuca, Huasteco de Veracruz"
huv,"Huave (San Mateo del Mar), Huave del oeste"
hve,"Huave (San Dionisio del Mar), Huave del este"
hvv,"Huave (Santa María del Mar), Huave del oeste"
ixc,"Ixcatec, Ixcateco"
jmx,"Mixtec (Western Juxtlahuaca), Coicoyán Mixtec, Mixteco del Oeste de Juxtlahuaca"
klb,"Kiliwa, Kiliwi, Quiligua"
lac,"Lacandon, Lacandón"
maa,"Mazatec (San Jerónimo Tecóatl), Mazateco de San Antonio Eloxochitlán, Mazateco de San Jerónimo Tecóatl, Mazateco del oeste, Northern Highland Mazatec"
mab,"Mixtec (Yutanduchi), Mixteco de Yutanduchi, Mixteco de Yutanduchi de Guerrero, Southern Nochixtlan Mixtec"
maj,"Mazatec (Jalapa de Díaz), Lowland Mazatec, Mazateco de San Felipe Jalapa de Díaz, Mazateco del este bajo"
maq,"Mazatec (Chiquihuitlán), Mazateco de San Juan Chiquihuitlán, Mazateco del sur"
mat,"Matlatzinca (San Francisco), Matlatzinca, Matlatzinca de San Francisco de los Ranchos"
mau,"Mazatec (Huautla), Highland Mazatec, Mazateco de Huautla de Jimenez, Mazateco de la Sierra, Mazateco del centro"
maz,"Mazahua (Central), Mazahua de oriente"
mbz,"Mixtec (Amoltepec), Mixteco de Amoltepec, Western Sola de Vega Mixtec"
mce,"Mixtec (Itundujia), Eastern Putla Mixtec, Mixteco de Santa Cruz Itundujia"
mco,"Mixe (Coatlán), Southeastern Mixe"
mdv,"Mixtec (Santa Lucía Monteverde), Mixteco de Santa Lucía Monteverde, Mixteco de Yosonotú"
meh,"Mixtec (Southwestern Tlaxiaco), Mixteco de Santiago Nuyoo, Mixteco del suroeste de Tlaxiaco, Nuyoo Mixtec, Southeastern Ocotepec Mixtec"
mfs,"Mexican Sign Language, Lengua de Señas Mexicana, Lenguaje de las Manos, Lenguaje de Señas de México, Lenguaje de Señas Mexicano, Lenguaje de Signos Mexicano, Lenguaje Manual Mexicana, LSM"
mfy,Mayo
mhc,"Mocho, Motocintleco, Motozintleco, Qato’k"
mib,"Mixtec (Atatláhuca), Mixteco de San Esteban Atatláhuca, South Central Tlaxiaco Mixtec"
mie,"Mixtec (Ocotepec), Mixteco de Santo Tomás Ocotepec, Mixteco de Sierra sur noroeste, Ocotepec Mixtec"
mig,"Mixtec (San Miguel el Grande), Mixteco de San Pedro Molinos, Mixteco del sur bajo"
mih,"Mixtec (Chayuco), Eastern Jamiltepec-Chayuco Mixtec, Mixteco de Chayucu"
mii,"Mixtec (Chigmecatitlán), Central Puebla Mixtec, Mixteco de la frontera Puebla-Oaxaca, Mixteco de Santa María Chigmecatitlán"
mil,"Mixtec (Peñoles), Eastern Mixtec, Mixteco de Santa María Peñoles"
mim,"Mixtec (Alacatlatzala), Highland Guerrero Mixtec, Mixteco de Alacatlatzala, To’on Savi"
mio,"Mixtec (Pinotepa Nacional), Coastal Mixtec, Lowland Jicaltepec Mixtec, Mixteco de Pinotepa Nacional, Western Jamiltepec Mixtec"
mip,"Mixtec (Apasco-Apoala), Apasco Mixtec, Apoala Mixtec, Mixteco de Santiago Apoala, Northern Nochixtlán Mixtec"
mir,"Mixe (Isthmus), Eastern Mixe, Guichicovi Mixe, Mixe del Istmo"
mit,"Mixtec (Southern Puebla), Acatlán Mixtec, Mixteco de la frontera Puebla-Oaxaca, Mixteco del Sur de Puebla"
miu,"Mixtec (Cacaloxtepec), Huajuapan Mixtec, Mixteco de Cacaloxtepec"
