IDv2,Speakers,Source,Date added,Raw Thumbnail,Branded Thumbnail,Languages by ISO Code,Captions by ISO Code,Languages Used,Alternate Name,Speaker Notes,Intake notes,Video Nation,Youtube Publish Schedule,Public (Youtube),Licenses,Publicity Clause,Transcribed,Transcription,Translation,Notes,italki call to action,italki active language,italki video has link,Publish order,Secondary Publish,Published on (Facebook),Facebook URL,Languages per video,Youtube Banners Updated,Youtube ID,Youtube URL,Demographics,Geneaology,Top level genealogy per language,Given language name,Video Description,Continent,.IDv1,Record Created At,Video Territory,Caption File Link
Michael_20130316_khm,Michael__20130316,"Freddie_Andrade_,Daniel_BogreUdell_20130101",3/16/2013,Michael_s1_M_20130316_khm.png (https://dl.airtable.com/XL2Qdid2QFWYqoCTK3Fr_Michael_s1_M_20130316_khm.png),Michael_s1_M_20130316_khm.jpg (https://dl.airtable.com/wBBuNtS0RRqryWvlMO0Z_Michael_s1_M_20130316_khm.jpg),khm,,"Khmer, Central",Khmer,,Unknown Variant,United States,3/16/2013,Public,Standard,,,,,,"Get a free Khmer, Central lesson with italki: http://promos.italki.com/wikitongues_khm",1 checked out of 1,checked,,Facebook,2016-11-4,https://www.facebook.com/wikitongues/videos/1252697758128082/,1,checked,xSaGl8fiiYk,https://youtu.be/xSaGl8fiiYk,"12,900,000 in Cambodia (2008 census). Population total all countries: 14,224,500. L2 users: 1,000,000 in Cambodia.","Austro-Asiatic, Mon-Khmer, Eastern Mon-Khmer, Khmer",Austro-Asiatic,"Khmer,,,,,",,Eurasia,,2014-12-22,,
Marion_20130704_eng,Marion__20130704,"Freddie_Andrade_,Daniel_BogreUdell_20130101",7/4/2013,marion.png (https://dl.airtable.com/j6Zt6wnYQJOoPlCwGqaM_marion.png),Marion_s1_F_20130704_eng.jpg (https://dl.airtable.com/8ZSWHhrTTRmYwzsj8a7I_Marion_s1_F_20130704_eng.jpg),eng,,English,,,,United States,7/4/2013,Public,Standard,,,,,,Get a free English lesson with italki: http://promos.italki.com/wikitongues_eng,1 checked out of 1,checked,,,,,1,checked,0iVQwo-1hHM,https://youtu.be/0iVQwo-1hHM,"55,600,000 in United Kingdom (ELDIA 2012). Population total all countries: 335,148,868. L2 users: 1,500,000 in United Kingdom (Crystal 2003). L2 users worldwide: 505,000,000.","Indo-European, Germanic, West, English",Indo-European,"English ,,,,,",,"Eurasia, Eurasia",,2014-12-22,,
Horace_20130704_frc,Horace__20130704,"Freddie_Andrade_,Daniel_BogreUdell_20130101",7/4/2013,Horace_s1_M_20130704_frc.png (https://dl.airtable.com/t6fjKKUSvClHnVH0yOH1_Horace_s1_M_20130704_frc.png),Horace_s1_M_20130704_frc.jpg (https://dl.airtable.com/T8JSWaQaihBZm6knPAII_Horace_s1_M_20130704_frc.jpg),frc,,"French, Cajun",Louisiana French,,,United States,7/4/2013,Public,Standard,,,,,,,1 checked out of 1,,,,,,1,checked,Vg4cGwY-q2c,https://youtu.be/Vg4cGwY-q2c,"25,600 (2010 census), decreasing.","Indo-European, Italic, Romance, Italo-Western, Western, Gallo-Iberian, Gallo-Romance, Gallo-Rhaetian, Oïl, French",Indo-European,"Louisiana French,,,,,",,Americas,,2014-12-22,,
Stephen_20130704_kik,Stephen__20130704,"Freddie_Andrade_,Daniel_BogreUdell_20130101",7/4/2013,stephen.png (https://dl.airtable.com/wOD1T7erTe2gUbuxpPnO_stephen.png),Stephen_s1_M_20130704_kik.jpg (https://dl.airtable.com/IDdXB9qsQmkYFxTDRebQ_Stephen_s1_M_20130704_kik.jpg),kik,,Gikuyu,,,,United States,7/4/2013,Public,Standard,,,,,,,1 checked out of 1,,,,,,1,checked,SWn1t4o0QC0,https://youtu.be/SWn1t4o0QC0,"6,623,000 (2009 census), increasing.","Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, E, Kikuyu-Kamba (E.51)",Niger-Congo,"Gikuyu,,,,,",,Africa,,2014-12-22,,
Sam_20130705_frc,Sam_Craft_20130705,"Freddie_Andrade_,Daniel_BogreUdell_20130101",7/5/2013,Screen Shot 2016-06-14 at 14.13.12 2.png (https://dl.airtable.com/z80lQiCnQCuYWWQ6v306_Screen%20Shot%202016-06-14%20at%2014.13.12%202.png),Sam_s1_M_20130705_frc.jpg (https://dl.airtable.com/Gak486B9ThGiVYOzxMNm_Sam_s1_M_20130705_frc.jpg),frc,,"French, Cajun",Louisiana French,,,United States,7/5/2013,Public,Standard,,,,,,,1 checked out of 1,,,,,,1,checked,G0n970JRNII,https://youtu.be/G0n970JRNII,"25,600 (2010 census), decreasing.","Indo-European, Italic, Romance, Italo-Western, Western, Gallo-Iberian, Gallo-Romance, Gallo-Rhaetian, Oïl, French",Indo-European,"Louisiana French,,,,,",,Americas,,2014-12-22,,
Alexis_20130706_eng,Alexis__20130706,"Freddie_Andrade_,Daniel_BogreUdell_20130101",7/6/2013,alexis.png (https://dl.airtable.com/uzSgH1sbSBucRq5TXZSN_alexis.png),Alexis_s1_F_20130706_eng.jpg (https://dl.airtable.com/J0x3BYKARCeqZaLQ120C_Alexis_s1_F_20130706_eng.jpg),eng,,English,,,,United States,7/6/2013,Public,Standard,,,,,,Get a free English lesson with italki: http://promos.italki.com/wikitongues_eng,1 checked out of 1,checked,,Facebook,2016-8-26,https://www.facebook.com/wikitongues/videos/1181733158557876/,1,checked,NM0DpalXJ8s,https://youtu.be/NM0DpalXJ8s,"55,600,000 in United Kingdom (ELDIA 2012). Population total all countries: 335,148,868. L2 users: 1,500,000 in United Kingdom (Crystal 2003). L2 users worldwide: 505,000,000.","Indo-European, Germanic, West, English",Indo-European,"English,,,,,",,"Eurasia, Eurasia",,2014-12-22,,
Lee_20130706_eng,Lee__20130706,"Freddie_Andrade_,Daniel_BogreUdell_20130101",7/6/2013,lee.png (https://dl.airtable.com/CdN9J3qUSqCYbFN0S3Xv_lee.png),Lee_s1_M_20130706_eng.jpg (https://dl.airtable.com/JSQqWOAeTGWNTxoIhEct_Lee_s1_M_20130706_eng.jpg),eng,,English,,,,United States,7/6/2013,Public,Standard,,,,,,Get a free English lesson with italki: http://promos.italki.com/wikitongues_eng,1 checked out of 1,checked,,,,,1,checked,lXR8P4dOmAU,https://youtu.be/lXR8P4dOmAU,"55,600,000 in United Kingdom (ELDIA 2012). Population total all countries: 335,148,868. L2 users: 1,500,000 in United Kingdom (Crystal 2003). L2 users worldwide: 505,000,000.","Indo-European, Germanic, West, English",Indo-European,"English,,,,,",,"Eurasia, Eurasia",,2014-12-22,,
Louis_20130706_frc+eng,Louis__20130706,"Freddie_Andrade_,Daniel_BogreUdell_20130101",7/6/2013,louis.png (https://dl.airtable.com/BDhckhIoQGydCjKDD7kv_louis.png),Louis_s2_M_20130706_eng+frc.jpg (https://dl.airtable.com/xlodK6RPef7iEG6erfkw_Louis_s2_M_20130706_eng%2Bfrc.jpg),"frc,eng",,"French, Cajun, English","Louisiana French,English",,,United States,7/6/2013,Public,Standard,,,,,,Get a free English lesson with italki: http://promos.italki.com/wikitongues_eng,2 checked out of 2,checked,,,,,2,checked,1R5dPw4sYrE,https://youtu.be/1R5dPw4sYrE,"25,600 (2010 census), decreasing., 55,600,000 in United Kingdom (ELDIA 2012). Population total all countries: 335,148,868. L2 users: 1,500,000 in United Kingdom (Crystal 2003). L2 users worldwide: 505,000,000.","Indo-European, Italic, Romance, Italo-Western, Western, Gallo-Iberian, Gallo-Romance, Gallo-Rhaetian, Oïl, French, Indo-European, Germanic, West, English",Indo-European,"Louisiana French,English,,,,",,"Americas, Eurasia, Eurasia",,2014-12-22,,
Stella_20130706_rus+eng+hye,Stella__20130706,"Freddie_Andrade_,Daniel_BogreUdell_20130101",7/6/2013,stella.png (https://dl.airtable.com/qHMsX3jYQyqiBP4u0nhl_stella.png),Stella_s3_F_20130706_hye+eng+rus.jpg (https://dl.airtable.com/5730pZG7R5arQftHpuKs_Stella_s3_F_20130706_hye%2Beng%2Brus.jpg),"rus,eng,hye",,"Russian, English, Armenian",,,,United States,7/6/2013,Public,Standard,,,,,,"Get a free Russian lesson with italki: http://promos.italki.com/wikitongues_rus, Get a free English lesson with italki: http://promos.italki.com/wikitongues_eng, Get a free Armenian lesson with italki: http://promos.italki.com/wikitongues_hye",3 checked out of 3,checked,,,,,3,checked,At6KGp45FdM,https://youtu.be/At6KGp45FdM,"137,000,000 in Russian Federation (2010 census). Population total all countries: 167,332,230., 55,600,000 in United Kingdom (ELDIA 2012). Population total all countries: 335,148,868. L2 users: 1,500,000 in United Kingdom (Crystal 2003). L2 users worldwide: 505,000,000., 3,140,000 in Armenia (2001 census). Population total all countries: 5,902,970.","Indo-European, Slavic, East, Indo-European, Germanic, West, English, Indo-European, Armenian",Indo-European,"Russian,English,Armenian,,,",,"Eurasia, Eurasia, Eurasia, Eurasia, Eurasia, Eurasia, Eurasia",,2014-12-22,,
Michael_20130715_eng,Michael__20130715,"Freddie_Andrade_,Daniel_BogreUdell_20130101",7/15/2013,michael2.png (https://dl.airtable.com/FsgT80WgRtaecYXGzyyH_michael2.png),Michael_s1_M_20130715_eng.jpg (https://dl.airtable.com/LQZWlfhQuyjy5tGw6aCg_Michael_s1_M_20130715_eng.jpg),eng,,English,,,,United States,7/15/2013,Public,Standard,,,,,,Get a free English lesson with italki: http://promos.italki.com/wikitongues_eng,1 checked out of 1,checked,,,,,1,checked,R4VeecQEbA0,https://youtu.be/R4VeecQEbA0,"55,600,000 in United Kingdom (ELDIA 2012). Population total all countries: 335,148,868. L2 users: 1,500,000 in United Kingdom (Crystal 2003). L2 users worldwide: 505,000,000.","Indo-European, Germanic, West, English",Indo-European,"English,,,,,",,"Eurasia, Eurasia",,2014-12-22,,
Caroline_20130804_gul+eng,Caroline__20130804,"Freddie_Andrade_,Daniel_BogreUdell_20130101",8/4/2013,Caroline_s2_F_20130804_eng+gul.png (https://dl.airtable.com/Fx2QdUtQByC2PaVrDBPA_Caroline_s2_F_20130804_eng%2Bgul.png),Caroline_s2_F_20130804_eng+gul.jpg (https://dl.airtable.com/1FZ8l15LRbhoPWjgfIQV_Caroline_s2_F_20130804_eng%2Bgul.jpg),"gul,eng",,"Sea Island Creole English, English","English,Gullah",,,United States,8/3/2013,Public,Standard,,,,,,Get a free English lesson with italki: http://promos.italki.com/wikitongues_eng,2 checked out of 2,checked,,,,,2,checked,iCd5W4gwJsI,https://youtu.be/iCd5W4gwJsI,"350 (2010 census). 10,000 in New York City (Holm 1989). Ethnic population: 250,000., 55,600,000 in United Kingdom (ELDIA 2012). Population total all countries: 335,148,868. L2 users: 1,500,000 in United Kingdom (Crystal 2003). L2 users worldwide: 505,000,000.","English Creole, Atlantic, Eastern, Northern, Indo-European, Germanic, West, English",English Creole,"Gullah,English,,,,",,"Americas, Eurasia, Eurasia",,2014-12-22,,
Jerry_20131019_eng+chr,Jerry__20131019,"Freddie_Andrade_,Daniel_BogreUdell_20130101",10/19/2013,Jerry_s2_M_20131019_chr+eng.png (https://dl.airtable.com/gRmAEYEWSV2JbQtoFdtE_Jerry_s2_M_20131019_chr%2Beng.png),Jerry_s2_M_20131019_chr+eng.jpg (https://dl.airtable.com/in0C6tUvSryxFascLeHO_Jerry_s2_M_20131019_chr%2Beng.jpg),"eng,chr",,"English, Cherokee",,,,United States,10/19/2013,Public,Standard,,,,,,Get a free English lesson with italki: http://promos.italki.com/wikitongues_eng,2 checked out of 2,checked,,,,,2,checked,PUYoRT2EA5Q,https://youtu.be/PUYoRT2EA5Q,"55,600,000 in United Kingdom (ELDIA 2012). Population total all countries: 335,148,868. L2 users: 1,500,000 in United Kingdom (Crystal 2003). L2 users worldwide: 505,000,000., 10,400 (2010 census). Spoken by 10,000 of the 122,000 member Cherokee Nation in Oklahoma, by 1,000 of the 10,000 Eastern Band of Cherokees in North Carolina, by a high percentage of the 7,500 members of the United Keetoowah Band of Oklahoma and Arkansas (Golla 2007). 130 monolinguals. Ethnic population: 140,000 (Golla 2007).","Indo-European, Germanic, West, English, Iroquoian",Indo-European,"English,Cherokee,,,,",,"Eurasia, Eurasia, Americas",,2014-12-22,,
Landon_20140302_eng,Landon__20140302,"Freddie_Andrade_,Daniel_BogreUdell_20130101",3/2/2014,landon.png (https://dl.airtable.com/cNLOMRMTqu6XV8eUuAXz_landon.png),Landon_s1_M_20140302_eng.jpg (https://dl.airtable.com/rIgJMDNvRla5UX5eiRoZ_Landon_s1_M_20140302_eng.jpg),eng,,English,,,,United States,3/2/2014,Public,Standard,,,,,,Get a free English lesson with italki: http://promos.italki.com/wikitongues_eng,1 checked out of 1,checked,,,,,1,checked,UP3FhvITMX8,https://youtu.be/UP3FhvITMX8,"55,600,000 in United Kingdom (ELDIA 2012). Population total all countries: 335,148,868. L2 users: 1,500,000 in United Kingdom (Crystal 2003). L2 users worldwide: 505,000,000.","Indo-European, Germanic, West, English",Indo-European,"English,,,,,",,"Eurasia, Eurasia",,2014-12-22,,
Vernell_20151219_deu,Vernell__20151219,"Crawford_Hunt_,Daniel_BogreUdell_20130101",12/19/2015,Screen Shot 2016-10-04 at 22.52.20.png (https://dl.airtable.com/jfxEqO5SrebDBzztE1tV_Screen%20Shot%202016-10-04%20at%2022.52.20.png),Vernell_s1_F_20151219_deu.jpg (https://dl.airtable.com/JjkclSQgSlSrRyF3jcN7_Vernell_s1_F_20151219_deu.jpg),deu,eng,"German, Standard",Texas German,,,United States,10/5/2016,Public,Standard,,,,,,"Get a free German, Standard lesson with italki: http://promos.italki.com/wikitongues_deu",1 checked out of 1,,60,,,,1,,1_dH403pqRU,https://youtu.be/1_dH403pqRU,"69,800,000 in Germany (ELDIA 2012). Population total all countries: 78,245,280. L2 users: 8,000,000 in Germany (ELDIA 2012).","Indo-European, Germanic, West, High German, German, Middle German, East Middle German",Indo-European,§Texas German,,"Eurasia, Eurasia",,2015-9-21,,https://www.dropbox.com/sh/rv0dw9y7wuorf8b/AACZPcKVmddgwWZFZWu9DrUda?dl=0
Evelyn_20150630_deu,Evelyn__20150630,"Crawford_Hunt_,Daniel_BogreUdell_20130101",6/30/2015,evelyn-deu-thumb-raw.png (https://dl.airtable.com/PFnD1UYDQzSl2CSKQxgN_evelyn-deu-thumb-raw.png),Evelyn_s1_F_20150630_deu.jpg (https://dl.airtable.com/hsTfZUV5TQWNWxI9BlpQ_Evelyn_s1_F_20150630_deu.jpg),deu,,"German, Standard",Texas German,,,United States,3/23/2017,Public,Standard,,,,,,"Get a free German, Standard lesson with italki: http://promos.italki.com/wikitongues_deu",1 checked out of 1,,52,,,,1,,jshv9n3xAO4,https://youtu.be/jshv9n3xAO4,"69,800,000 in Germany (ELDIA 2012). Population total all countries: 78,245,280. L2 users: 8,000,000 in Germany (ELDIA 2012).","Indo-European, Germanic, West, High German, German, Middle German, East Middle German",Indo-European,§Texas German,,"Eurasia, Eurasia",,2015-9-21,,
Éanna_20170425_gle,Éanna_Carty_20170425,Daniel_BogreUdell_20130101,4/25/2017,,,gle,,Irish,,"New York City, English name Edna",,United States,,To Upload,CC BY-NC 3.0,,,,,,Get a free Irish lesson with italki: http://promos.italki.com/wikitongues_gle,1 checked out of 1,,,,,,1,,,No ID,"138,000 in Ireland (ELDIA 2012). Population total all countries: 276,310. L2 users: 1,000,000 in Ireland (ELDIA 2012).","Indo-European, Celtic, Insular, Goidelic",Indo-European,§,,Eurasia,,2017-4-25,,
Ólöf_20140101_isl,Ólöf__20140101,Daniel_BogreUdell_20130101,1/1/2014,olof.png (https://dl.airtable.com/cHVeBq0RfigjzsVZ0b2o_olof.png),,isl,,Icelandic,,,,United States,,Removed,Standard,,,,,,Get a free Icelandic lesson with italki: http://promos.italki.com/wikitongues_isl,1 checked out of 1,,,,,,1,,,No ID,"230,000 in Iceland (1980). Population total all countries: 243,840.","Indo-European, Germanic, North, West Scandinavian",Indo-European,§,,Eurasia,,2014-12-22,,
Arnór_20140101_isl,Arnór__20140101,Daniel_BogreUdell_20130101,1/1/2014,arnor.png (https://dl.airtable.com/h3zEirCARba0u5niCq3h_arnor.png),,isl,,Icelandic,,,,United States,,Removed,Standard,,,,,,Get a free Icelandic lesson with italki: http://promos.italki.com/wikitongues_isl,1 checked out of 1,,,,,,1,,,No ID,"230,000 in Iceland (1980). Population total all countries: 243,840.","Indo-European, Germanic, North, West Scandinavian",Indo-European,§,,Eurasia,,2014-12-22,,
Anonymous_20151201_jdt,.Anonymous__,Daniel_BogreUdell_20130101,12/1/2015,,,jdt,,Judeo-Tat,Juhuri,,,United States,,To Upload,Standard,,,,,,,1 checked out of 1,,99,,,,1,,,No ID,"2,010 in Russian Federation (2010 census). Census includes Tat ,. Population total all countries: 96,010.","Indo-European, Indo-Iranian, Iranian, Western, Southwestern, Tat",Indo-European,§Juhuri,,Eurasia,,2015-12-1,,
Naomi_20140101_jpn,Naomi__20140101,Daniel_BogreUdell_20130101,1/1/2014,,,jpn,,Japanese,,,,United States,,Removed,Standard,,checked,,,"Removed upon request
",Get a free Japanese lesson with italki: http://promos.italki.com/wikitongues_jpn,1 checked out of 1,,,,,,1,,,No ID,"121,000,000 in Japan (1985). Population figure may include other ethnic groups. Population total all countries: 122,056,940. L2 users: 1,000,000 in Japan.",Japonic,,§,,Eurasia,,2014-12-22,,
Chez_20160717_taj,Chez__20160717,Daniel_BogreUdell_20130101,7/17/2016,Screen Shot 2018-03-01 at 2.46.04 PM.png (https://dl.airtable.com/kz2VqjXRUqwNu45xDnog_Screen%20Shot%202018-03-01%20at%202.46.04%20PM.png),Chez_20160717_taj.jpg (https://dl.airtable.com/bN81YUzTi6OZz0cavQoA_Chez_20160717_taj.jpg),taj,,"Tamang, Eastern",,,Classification,United States,3/1/2018,To Upload,Standard,,,,,,,1 checked out of 1,,,,,,1,,xpDBaE9TSe8,https://youtu.be/xpDBaE9TSe8,"1,180,000 in Nepal (2001 census), increasing. Population for all Tamang varieties: 1,350,000 (2011 census). Population total all countries: 1,197,500. In some remote communities, particularly women, children and elderly people are monolingual. Ethnic population: 1,290,000 (2001 census). L2 users: 23,600 in Nepal (1991 census). L2 speakers of all Tamang.","Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Bodish, West Bodish, Gurung-Tamang, Tamang",Sino-Tibetan,§,"This video was recorded by Daniel Bogre Udell and Nawang Tsering in New York City, USA. Tamang is spoken by more than a million people, primarily in the South Asian nation of Nepal, where it is a recognized national language, as well as the Indian state of Sikkim. Though it is commonly understood by its speakers to be a single language, linguistic researchers are split on whether Tamang’s four principal varieties are distinct dialects of a single language, or a family of closely related languages. Tamang can therefore understood to be a “dialect cluster” or “macrolanguage”, linguistic terms applied when genealogy remains unclear. Whatever their genealogy, the Tamang languages pertain to the Sino-Tibetan linguistic family, sharing roots with other languages spoken across south and central Asia, such as Tibetan, Thakali, and Gurung.",Eurasia,,2016-7-18,,
Lorenzo_20130202_quc,Lorenzo__20130202,Daniel_BogreUdell_20130101,2/2/2013,lorenzo.png (https://dl.airtable.com/lBMZlSJR8W9t25SZAjer_lorenzo.png),Lorenzo_s1_M_20130202_quc.jpg (https://dl.airtable.com/oNrdHJPhScyyz0n178NU_Lorenzo_s1_M_20130202_quc.jpg),quc,,K’iche’,K'iche' Mayan,,,United States,2/2/2013,Public,Standard,,,,,,,1 checked out of 1,,,,,,1,checked,7zQSfU5HkUc,https://youtu.be/7zQSfU5HkUc,"2,330,000. 300,000 monolinguals.","Mayan, Yucatecan-Core Mayan, K’ichean-Mamean, K’ichean, Poqom-K’ichean, Core K’ichean",Mayan,"K'iche' Mayan,,,,,",,Americas,,2014-12-22,,
Regina_20130202_spa,Regina__20130202,Daniel_BogreUdell_20130101,2/2/2013,regina.png (https://dl.airtable.com/fRwcTXnuQsemTUcwkW7T_regina.png),Regina_s1_F_20130202_spa.jpg (https://dl.airtable.com/yIgMXWBjRKqcnYWUCS9K_Regina_s1_F_20130202_spa.jpg),spa,,Spanish,,,,United States,2/2/2013,Public,Standard,,,,,,Get a free Spanish lesson with italki: http://promos.italki.com/wikitongues_spa,1 checked out of 1,checked,,Facebook,2016-12-2,,1,checked,4SR39iWfZdk,https://youtu.be/4SR39iWfZdk,"38,400,000 in Spain (ELDIA 2012). Population total all countries: 414,170,030. L2 users: 7,490,000 in Spain (ELDIA 2006).","Indo-European, Italic, Romance, Italo-Western, Western, Gallo-Iberian, Ibero-Romance, West Iberian, Castilian",Indo-European,"Spanish,,,,,",,"Eurasia, Eurasia",,2014-12-22,,
Octavia_20130203_-hes,Octavia__20130203,Daniel_BogreUdell_20130101,2/3/2013,octavia.png (https://dl.airtable.com/oljU4cdRmMzyPEIhNnvw_octavia.png),Octavia_s1_F_20130203_-hes.jpg (https://dl.airtable.com/rwbFFpuPQ7ieo6NzQG6F_Octavia_s1_F_20130203_-hes.jpg),-hes,,Hessian,,,No Language ISO,United States,2/3/2013,Public,Standard,,checked,,,,,1 checked out of 1,,,,,,1,checked,CouHEysgsPo,https://youtu.be/CouHEysgsPo,,,,"Hessian,,,,,",,Eurasia,,2014-12-22,,
Sofia_20130203_rus+eng,Sofia__20130203,Daniel_BogreUdell_20130101,2/3/2013,Sofia_s2_F_20130203_eng+rus.png (https://dl.airtable.com/J1BhHs32QNuTjWJA2dp1_Sofia_s2_F_20130203_eng%2Brus.png),Sofia_s2_F_20130203_eng+rus.jpg (https://dl.airtable.com/9EX5kkSTGmA0ezMhvKpE_Sofia_s2_F_20130203_eng%2Brus.jpg),"rus,eng",,"Russian, English",,,,United States,2/3/2013,Public,Standard,,,,,,"Get a free Russian lesson with italki: http://promos.italki.com/wikitongues_rus, Get a free English lesson with italki: http://promos.italki.com/wikitongues_eng",2 checked out of 2,checked,,,,,2,checked,P2jdy8NC-JU,https://youtu.be/P2jdy8NC-JU,"137,000,000 in Russian Federation (2010 census). Population total all countries: 167,332,230., 55,600,000 in United Kingdom (ELDIA 2012). Population total all countries: 335,148,868. L2 users: 1,500,000 in United Kingdom (Crystal 2003). L2 users worldwide: 505,000,000.","Indo-European, Slavic, East, Indo-European, Germanic, West, English",Indo-European,"Russian,English,,,,",,"Eurasia, Eurasia, Eurasia, Eurasia",,2014-12-22,,
Eva_20130203_nld,Eva__20130203,Daniel_BogreUdell_20130101,2/3/2013,Eva_s1_F_20130203_nld.png (https://dl.airtable.com/HwAle7YVRMSim76Wdvaq_Eva_s1_F_20130203_nld.png),Eva_s1_F_20130203_nld.jpg (https://dl.airtable.com/8zPRKarmRymhcSUiUN5Q_Eva_s1_F_20130203_nld.jpg),nld,,Dutch,,,,United States,2/3/2013,Public,Standard,,checked,,,,Get a free Dutch lesson with italki: http://promos.italki.com/wikitongues_nld,1 checked out of 1,checked,,,,,1,checked,Qv53zmmpM5Q,https://youtu.be/Qv53zmmpM5Q,"15,700,000 in Netherlands (ELDIA 2012). Population total all countries: 21,944,690.","Indo-European, Germanic, West, Low Saxon-Low Franconian, Low Franconian",Indo-European,"Dutch,,,,,",,Eurasia,,2014-12-22,,
